manglish,eng,prediction,chrf,bertscore_f1,rouge1,rougeL,meteor
"ഞാൻ ഇത് father നായി വാങ്ങി, അവന് perfect ആണ്. reminders set ചെയ്യാനും music play ചെയ്യാനും അവൻ love ചെയ്യുന്നു",I bought for my father and its perfect for him. He loves being able to set reminders and play music he wants.,I bought this for my father and he is perfect. He loves to set reminders and play music.,63.49481443779973,0.9649061560630798,0.7999999999999999,0.7499999999999999,0.7269707498004601
"Alexa വഴി music play ചെയ്തു, time date ചോദിച്ചു, shopping list add ചെയ്തു, spelling പോലും ചോദിച്ചു","I asked my Alexa to put on the music, what time and date and put my shopping list. Oh and how to spell thinks.","Played music through Alexa, asked for a time date, added shopping list, even asked for spelling.",32.78961175562312,0.8962945938110352,0.35000000000000003,0.25,0.24163498098859312
"son son-in-law വേണ്ടി വാങ്ങി, Echo capabilities കൊണ്ട് mesmerized ആണ്, എനിക്കും വേണം.",I bought this for my son and one for my son-in-law. They are mesmerized by all that the Echo is capable of doing. (I want one!),Bought this for my son-son-in-law. He is mesmerized by the capabilities of the Echo and I want one for myself.,56.09222264427194,0.9520663022994995,0.7450980392156864,0.5882352941176471,0.5297670317050163
"toy ആയി okay ആണ്, noise environment accent കാരണം well work ചെയ്യില്ല, ചിലപ്പോൾ results funny ആണ്, other languages support വേണം, price too high ആണ്.","okay for a toy, does not work well for some of us, with different noise environment, and different accent. Some times the searched results are funny. Also, hope it support other languages. Price too high also.","It's okay as a toy. It doesn't work well because of the noise and the environment and accent. Sometimes the results are funny. Also, it needs to support other languages. The price is too high.",56.07835614794657,0.932783842086792,0.6027397260273972,0.6027397260273972,0.5530891171958533
parental controls കൊണ്ട് grandson നായി great tablet ആണ്,"With parental controls, this is a great tablet for my grandson to use!",Great tablet for grandson with parental controls.,61.65337131601654,0.9275741577148438,0.7000000000000001,0.4,0.47024404167261313
ഞങ്ങളുടെ Echo family യിലെ fourth member ആയി ഈ Echo Dot ഞാൻ വാങ്ങി. ഞാൻ അത് absolutely love ചെയ്യുന്നു.,I bought this echo dot as a fourth member to our echo family. I absolutely love it.,I purchased this Echo Dot as the fourth member of our Echo family. I absolutely love it!,62.20918333300548,0.9532603621482849,0.8235294117647058,0.8235294117647058,0.7642105263157895
"great device ആണ്, എന്റെ mother വേണ്ടി ഒരെണ്ണം വാങ്ങി, Amazon Prime streaming ebooks download ന് great ആണ്.","Great device, I have one, and purchased one for my mother. It's great for streaming things off amazon prime, but also good for downloading E-books.",Great device. Bought one for my mother. Great for amazon prime streaming and downloading ebooks.,48.34622322254984,0.9435707330703735,0.6190476190476191,0.5238095238095238,0.40546202768424994
"3 year old son ന് great tablet ആണ്, easy to use ആണ്.",Great tablet for my three year old son It's really easy for him to use,Great tablet for my 3 year old son. Easy to use.,49.0564888978406,0.957965075969696,0.7407407407407406,0.7407407407407406,0.667737011107017
"AppleTV നിന്ന് Fire TV ലേക്ക് switch ചെയ്തു, absolutely love ആണ്, Android OS കൊണ്ട് fast capabilities ഉണ്ട്.","Switched from AppleTV to Fire TV and absolutely love it. Speedy, lots of capabilities due to Android OS.",Switched from AppleTV to FireTV. Absolutely love it. Fast capabilities with Android OS.,67.63540011209626,0.959022581577301,0.6451612903225806,0.6451612903225806,0.5641937669376693
"family members വേണ്ടി പലത് വാങ്ങി, content എല്ലാം love ചെയ്യുന്നു, easy purchase ആണ്, വീണ്ടും വാങ്ങും.",I've purchased several for family members and everyone is loving all the content available. Easy purchase may be back for more!!,I have purchased several of these for family members and love all of the content. Easy to purchase and would buy again.,51.60717679823698,0.9303359389305115,0.5454545454545454,0.5454545454545454,0.45979837718219824
wife ന് gift ആയി Echo DOT കൂടെ വാങ്ങി she loves it easy to setup and use,I bought this as a gift for my wife along with an Echo DOT. She loves it. Easy to setup and use.,Purchased this Echo with the DOT as a gift for my wife. She loves it. Easy to set up and use.,66.27908776200346,0.9573884606361389,0.7906976744186046,0.6511627906976744,0.7859939759036145
ഞങ്ങൾ cable company drop ചെയ്തു ഇപ്പോൾ fire stick ഉണ്ട്. we are saving money and cable company ഒന്നും miss ചെയ്യുന്നില്ല,We dropped our cable company and now have the fire stick . We are saving money and don't miss the cable company one bit!!!!,We dropped cable company and now have the fire stick. We are saving money and cable company doesn't miss anything.,76.02802734148607,0.9525439739227295,0.8444444444444444,0.7555555555555556,0.6816901408450704
"Kindle നിന്നുള്ള best reader ആണ്, കൂടാതെ web surf ചെയ്യാനും കഴിയും",The best reader from Kindle and I can surf the web as well.,This is the best reader from kindle and can surf the web.,67.675918606489,0.9475241303443909,0.8,0.8,0.7833402699328141
"ഇത് വാങ്ങിയതിനു minutes ഉള്ളിൽ തന്നെ ഇത് എന്റെ granddaughter നു വേണ്ടത് ചെയ്യില്ലെന്ന് കണ്ടെത്തി. electronics clerk തെറ്റായ വിവരം പറഞ്ഞു, കൂടുതൽ education വേണം എന്ന് തോന്നുന്നു","Purchased this & turned around & within minutes of the purchase & before even leaving the store, found out that it would not do what my granddaughter needed. Unfortunately the clerk in electronics had told us it would & found out at the register by that person after she rang it up, that it would not. Need a little more education, I think...",I found out in minutes that it didn't do what my granddaughter needed it to do for me to get it. The electronics clerk told me the wrong information and I think I need more education.,33.100774822001206,0.9077446460723877,0.4791666666666667,0.33333333333333337,0.28181818181818175
"ഞാനും എന്റെ familyയും ഇത് love ചെയ്യുന്നു, ഇപ്പോൾ family member പോലെ ആണ്","My family and i love it,its now a member of our family.",Me and my family love it. We are like family member now.,41.83976994695046,0.9247046113014221,0.64,0.4,0.4619272516364239
ഇത് money waste ആണ്. നിങ്ങൾക്ക് ഇത് ആവശ്യമില്ല. tablet computer ലേക്ക് plug ചെയ്താൽ charge ഒരു മാസം വരെ നീളും.,A waste of money. You don't need this. Just plug your tablet into your computer and the charge lasts for a month.,It's a waste of money. You don't need it. Plug it into your tablet computer and the charge lasts for up to a month.,74.67792950663174,0.9690319895744324,0.8163265306122449,0.7755102040816326,0.8621978480093726
"എന്റെ Alexa ഞാൻ love ചെയ്യുന്നു. smart house items Alexa കൂടെ work ചെയ്യുന്നു, life stress free ആക്കുന്നു",love my alexa. i have smart house items that works great with alexa and makes life a lil stress free,I love my Alexa. Smart house items work with Alexa and keeps my life stress free.,47.04928364172158,0.9267001152038574,0.7222222222222223,0.6666666666666665,0.6172839506172839
3rd gen Kindle keyboard നിന്ന് backlight ഉള്ളതിലേക്ക് upgrade ചെയ്യാൻ ആഗ്രഹിച്ചു. paperwhite reading ന് great device ആണ്. backlight and better resolution big difference ഉണ്ടാക്കുന്നു. ചില software features add ചെയ്താൽ നല്ലത് but overall highly recommend ചെയ്യുന്നു,"I wanted to upgrade my 3rd gen kindle keyboard to one with a backlight. The paper white is a great device to read on. The backlight and improved screen resolution make a big difference. There's a few software features I'd like Amazon to add but nothing that inhibits me from using the kindle. If you've been thinking of upgrading or jumping into the kindle for the first time, I'd highly recommend the paper white.",I wanted to upgrade from a 3rd gen Kindle keyboard to something with a backlight. The paperwhite is a great device for reading books. The backlight and better resolution make a big difference. It's nice to add some software features but overall I highly recommend it.,50.675976809151116,0.9344220757484436,0.592,0.512,0.38239665961386615
"awesome little tablet ആണ്. kids love ചെയ്യുന്നു, എല്ലായ്പ്പോഴും use ചെയ്യുന്നു",Awesome little tablet. Kids love it and they use it all the time.,Awesome little tablet. The kids love it. They use it all the time.,79.63140807898672,0.9830209612846375,0.9230769230769231,0.9230769230769231,0.9163400459521558
morning മുതൽ night വരെ whole family Alexa use ചെയ്യുന്നു,Alexa is utilized by the whole family from morning to night.,The whole family uses Alexa from morning till night.,58.447917015123586,0.9616485834121704,0.7000000000000001,0.6,0.635593220338983
ഇത് a great device ആണ് super fast streaming without overheating,"It is a great decent device to have around, super fast streaming without getting over heated.",This is a great device. Super fast streaming without overheating.,56.26091843282857,0.9369627237319946,0.6153846153846154,0.6153846153846154,0.49453668227614583
"Amazon account setup easy ആയിരുന്നു, minutes ൽ use തുടങ്ങി, travel books reading ന് great ആണ്.",It was easy to set up my Amazon account and I was using within minutes. Great for travel and being able to read any of my books.,It was easy to set up my Amazon account and I started using it in minutes. Great for traveling and reading books.,66.97706528790036,0.9671185612678528,0.6938775510204083,0.6938775510204083,0.6838922703584358
"Alexa ഇല്ലാതെ എങ്ങനെ manage ചെയ്തു എന്ന് അറിയില്ല, family മുഴുവൻ enjoy ചെയ്യുന്നു",Don't know how I managed without Alexa. Everyone in the family is enjoying her.,I don't know how I could have done without Alexa. My whole family is enjoying it.,58.721670620715436,0.9582082629203796,0.625,0.625,0.6847545219638244
"Fire TV nexus player പോലെ ആണ്, പക്ഷേ ഇത് more expensive ആണ്",Fire TV was just about equal to the nexus player. and it it more expensive,Fire TV is like a nexus player but this one is more expensive.,45.76959984113434,0.9007911682128906,0.42857142857142855,0.42857142857142855,0.48523206751054854
"product ൽ very happy ആണ്, easy to set up, eyes ന് easy ആണ്, road ൽ great option ആണ്.",Very happy with the product. Very simple to set up. Easy on eyes. Great option when you are on the road.,Very happy with this product. Easy to set up and easy on the eyes. Great option on the road.,61.31849141703428,0.9618076086044312,0.8,0.7500000000000001,0.7283524173741407
"new version 300ppi ഉണ്ട്, voyage പോലെ same ആണ്, page press വേണ്ടി extra $80 നൽകേണ്ട ആവശ്യമില്ല.","The new version has 300ppi, which is the same as the voyage. There is no reason to pay for extra $80 just for the page press.",I have a new version with 300ppi and it's the same as a voyage. I don't need to pay an extra $80 for page press.,44.72499637032119,0.9426483511924744,0.5283018867924528,0.5283018867924528,0.5246251441753171
"ഞാൻ ഇതുവരെ ഈ e reader love ചെയ്യുന്നു. ഇതുവരെ outside use ചെയ്തിട്ടില്ല, പക്ഷേ lighting വളരെ good ആണ്. next week vacation ലേക്ക് കൊണ്ടുപോകുന്നു, long flights, waits നായി ഇത് lifesaver ആയിരിക്കും. headphone jack, audio option ഉണ്ടായിരുന്നെങ്കിൽ നന്നായിരുന്നു","I'm so far loving this e-reader. Haven't used it outside yet, but the lighting seems really good. I'm taking it on vacation next week, it will be my lifesaver for long flights and waits. (I only wish it had a headphone jack and audio option)","I'm loving this e-reader so far. I haven't used it outside yet, but the lighting is so good. I'm taking it next week on vacation and it will be a lifesaver for long flights and waits. I wish it had the headphone jack and audio option.",76.72054700160447,0.9765438437461853,0.9090909090909091,0.8080808080808082,0.8262220767557175
"എന്റെ 2 year old nephew ന് ഇത് വാങ്ങി, അവൻ ഇത് love ചെയ്യുന്നു, ഇത് pretty quick ആണ്. downside Amazon $15 charge ചെയ്യും lock screen ads remove ചെയ്യാൻ. അതിന് പുറമെ device perfect ആണ് games play ചെയ്യാനും movies കാണാനും.",I got this for my 2 year old nephew he loves it and it is pretty quick the one down side is that Amazon charges you $15 if you want to remove the adds that are in the lock screen but besides that the device is perfect for him to play games and watch movies,"Bought this for my 2 year old nephew and he loves it and it's pretty quick. Only downside is Amazon charges $15 to remove ads on the lock screen. In addition, the device is perfect for him to play games and watch movies.",67.02211488026614,0.9516146183013916,0.7272727272727274,0.7070707070707071,0.6624732351725167
"ഈ product decent price ന് very good ആണ്. lightning fast അല്ല, പക്ഷേ everyday use നായി ok ആണ്",It's actually a very good product for a decent price. Not lightning fast but it is okay for everyday use.,This product is very good for a decent price. Lightning is not fast but ok for everyday use.,59.141946709636464,0.9597482681274414,0.7692307692307692,0.6153846153846153,0.7581443411105674
"mainly streaming music നു use ചെയ്യുന്നു, totally worth it.",I mainly use it for streaming music but it's totally worth it.,I use it mainly for streaming music. Totally worth it.,67.55393801355443,0.9766222238540649,0.8695652173913044,0.7826086956521738,0.7324230446760093
ഇത് നിങ്ങളുടെ own library ഉള്ള tablet പോലെ ആണ്.,It's like having a tablet with your own library right at your disposal,It's like a tablet with your own library.,55.065500822541495,0.9604747891426086,0.782608695652174,0.782608695652174,0.6327160493827161
"Amazon items lookup ചെയ്യാൻ laptop start ചെയ്യേണ്ടതില്ല, works great",Works great without having to startup your laptop to look up items on Amazon.,Don't have to start a laptop to look up amazon items. Works great.,51.339010500708305,0.9371041059494019,0.6428571428571429,0.42857142857142855,0.6693667560615182
"they both love ചെയ്യുന്നു, play read എല്ലാം ചെയ്യുന്നു.","They both love it! And, play or read all they can.",They both love it. They both play and read on it.,46.05873403142373,0.9343039989471436,0.7272727272727273,0.5454545454545454,0.32374100719424465
great product ആണ് easy to set up worked instantly,Is Great product. Easy to set up. Worked instantly.,Great product. Easy to set up and worked instantly.,83.74362252220716,0.967991828918457,0.8888888888888888,0.8888888888888888,0.8134453781512606
"എന്റെ 9 year old grandson നു വാങ്ങി, Christmas ന് tablet ആവശ്യപ്പെട്ടു.",I bought this for my 9 year old grandson. He asked for a tablet for Christmas.,I bought this tablet for my 9 year old grandson and asked for a tablet for Christmas.,85.18396579411123,0.9746681451797485,0.9090909090909091,0.9090909090909091,0.8859592013888888
"additional money worth ആണോ എന്ന് അറിയില്ല. aux output ഇല്ല. bathroom ൽ full size speaker ഉണ്ട്, sound system ൽ dot ഉപയോഗിക്കുന്നു.",But I don't know if it is worth the additional money. And it does not allow for aux output. I have the full size in my bathroom were I do not have other speakers. I use the dot with my sound system.,I don't know if it's worth the extra money. No aux output. I have a full size speaker in the bathroom and use the dot on the sound system.,48.53421964666123,0.946507453918457,0.6486486486486487,0.5945945945945946,0.5010494350913232
setup ചെയ്യാനും use ചെയ്യാനും very easy ആണ്. especially music play ചെയ്യുന്നത് like ആണ്.,Very easy to setup and use. Especially like having music played.,Very easy to set up and use. Especially like playing music.,80.60797954258918,0.9790332317352295,0.7272727272727273,0.7272727272727273,0.8064208518753975
"tablet ഇഷ്ടമാണ്. 5 year old nephew വേണ്ടി വാങ്ങി, daily use easy ആണ്, educational games ഉണ്ട്, charge hold ചെയ്യുന്നു.",I like the tablet. We got it for my nephew who is 5. He can easily use it daily. He has a lot of educational games downloaded and it stays charged for awhile.,I like the tablet. I bought this tablet for my 5 year old nephew. It is easy to use everyday. It has educational games and holds a charge.,40.664220625615634,0.9428472518920898,0.5573770491803278,0.4590163934426229,0.37631608739952455
nephew ന് വാങ്ങി he loves it every weekend നന്ദി പറയുന്നു,"I bought it for my nephew and he loves it, he thinks me for every weekend he comes over with it !",Bought this for my nephew and he loves it. Says thanks every weekend.,50.19936743997607,0.9295234680175781,0.588235294117647,0.588235294117647,0.37319819819819816
"inexpensive tablet ആണ്, basics very well ചെയ്യുന്നു.",for an inexpensive tablet it works great. does the basics very well.,This is an inexpensive tablet and does the basics very well.,68.55910757993804,0.9576784372329712,0.6956521739130435,0.6956521739130435,0.6485954553587404
"Updated features great ആണ്, easy to use. Geek Squad advice പ്രകാരം upgrade ചെയ്തു. Cord cutting ആഗ്രഹിക്കുന്നവർക്ക് highly recommend",Updated features are great and easy to use. Upgraded on the advice of Geek Squad when they came out to install a new TV. I highly recommend for those looking to cut the cord!,Updated features are great and easy to use. Upgraded with advice from Geek Squad. Highly recommend if you want to cut the cord.,58.263552118503995,0.9449178576469421,0.631578947368421,0.631578947368421,0.522284122562674
"ഇത് എന്റെ viewing expand ചെയ്തു, ഞാൻ മറന്ന movies കാണാൻ അനുവദിച്ചു.",This has expanded my viewing and allowed me to see movies that I had forgotten.,It expanded my viewing and allowed me to watch movies I forgot,61.15180665955725,0.9622597694396973,0.6666666666666665,0.6666666666666665,0.6384615384615385
"Kindle value great ആണ്, job done ആണ്, 4 year old studies games ന് perfect ആണ്.",Can't complain about the value of this kindle for a great price. Gets the job done and is perfect for my 4 year olds studies and games.,The value of this kindle is great. It's done the job. It's perfect for my 4 year old to study and play games.,50.35507293612991,0.940418004989624,0.6415094339622641,0.5660377358490566,0.6769620599917818
"fiancee heavy reader ആയതിനാൽ വാങ്ങി, easy convenient portable ആണ്, $40 ന് best buy ആണ്.","The fianc wanted one because she's a heavy reader and it's easy, convenient and portable. Was a only 40$, probably the best money I spent too make her happier.","Bought this for my fiancee because she is a heavy reader. Easy to use, convenient and portable. Best buy for $40.",40.763314014556265,0.9120895266532898,0.4230769230769231,0.3846153846153846,0.3650793650793651
"ഞാൻ cheap price ന് great table വാങ്ങി, ഇത് എന്റെ മകന് gift ആണ്, എന്റെ മകൻ happy ആണ്.",Great table I pay cheap price is gift for my son my son is happy,I bought a great table for a cheap price. This is a gift for my son and my son is happy with it.,64.26574289134098,0.9308248162269592,0.7368421052631579,0.6842105263157895,0.840561224489796
Amazon purchase ഇല്ലാതെ free books കൂടുതൽ വേണം.,I wish i could find more free books instead of Amazon purchase.,Need more free books without an Amazon purchase.,54.240771697949086,0.9167919158935547,0.5,0.5,0.4673721340388008
"എന്റെ Kindle Fire ഞാൻ love ചെയ്യുന്നു. എനിക്ക് വേണ്ടത് എല്ലാം ചെയ്യുന്നു, more ചെയ്യുന്നു",I love my kindle fire. It does exactly what I need it to do and more,I love my kindle fire. It does everything I need it to do and more.,76.04796105670135,0.9717469811439514,0.9032258064516129,0.9032258064516129,0.8739869281045751
"teacher ആയി Thanksgiving sale ൽ പലതും വാങ്ങി, classroom ൽ extra web browser ആയി great ആണ്, easy setup ആണ്, daily use ന് affordable reliable tablet ആണ്.","I am a teacher and bought a many of these during the Thanksgiving weekend sale. They have been a great asset in the classroom as an extra web browser. They are easy to use and set up. I don't personally read much on these devices, but would recommend them as an affordable and reliable tablet for every day use.","As a teacher, I purchased several of these during the thanksgiving sale. They are great for an extra web browser in the classroom. Easy set up. Affordable and reliable tablet for everyday use.",49.731186727506646,0.9409704208374023,0.6236559139784946,0.4946236559139786,0.49812687798186034
"Google Chromecast Apple TV Roku products നെക്കാൾ ഈ device recommend ചെയ്യുന്നു, jailbreak easy ആണ്, internet instructions ഉപയോഗിച്ച് ചെയ്യാം.","I would recommend this device over the google chrome cast, Apple TV, or roku products based on the ability to jailbreak the device/. It is very easy to jailbreak and well worth it with the step-by-step instructions available on the Internet.",I would recommend this device over the Google Chromecast and Apple TV and Roku products. It is easy to jailbreak and can be easily broken using internet instructions.,47.71641249732464,0.923551082611084,0.5633802816901409,0.5352112676056338,0.46470979386339883
എന്റെ echo ഇല്ലാതെ ഞാൻ കഴിയില്ല അത് എന്റെ appointments manage ചെയ്യാൻ help ചെയ്യുന്നു,Love my echo without it Ill die it helps me with my appointments .,I can't do without my echo. It helps me with my appointments.,67.81519315013718,0.9268776178359985,0.6923076923076923,0.6153846153846154,0.6996453900709221
"Simply amazing. Background music, Prime playlists access great ആണ്. Weather, alarms, shopping list, trivia എല്ലാം Alexa ചെയ്യും","Simply amazing! Forgot how much I love having music on in the background during the day and with access to Prime Playlists it's an outstanding deal. Weather forecasts, ""who's that actor that was in...."", set an alarm for a reminder, add items to shopping list, trivia questions-you name it, Alexa does it. Tell her goodnight, and she responds kindly with goodnight. Been on the fence for awhile about purchasing this and now I am so glad I went for it","Simply amazing. Great access to background music and prime playlists. Weather, alarms, shopping list and trivia all Alexa can do.",20.977394496600724,0.8741908073425293,0.2912621359223301,0.21359223300970878,0.16948018407212623
"Whole home connect ചെയ്തിട്ടുണ്ട്, ഞങ്ങൾ ചോദിക്കുന്നതെല്ലാം handle ചെയ്യുന്നു, great work ചെയ്യുന്നു കൂടാതെ പല കാര്യങ്ങളും ചെയ്യുന്നു.",we have hooked up to the whole home and it will take care of anything we ask it works great and does so much.,I have it hooked up to my Whole Home and it handles everything we ask it to do. It works great and does so many things.,57.88872941849933,0.946745753288269,0.64,0.64,0.6369243814707934
"price ന് excellent reader, product ആണ്, very easy to use.",Excellent Reader and Product for the price. Very easy to use,Excellent reader and product for the price. Very easy to use.,84.6293274738031,0.9898437261581421,1.0,1.0,0.9839876033057852
"flights ന് cheap option ആയി വാങ്ങി, disappoint ചെയ്തില്ല. battery life good ആണ്, screen average ആണ്.",Wanted something cheap to bring on flights and this did not disappoint. Battery life is good and screen is average at best.,I bought this as a cheap option for flights and it didn't disappoint me. The battery life is good and the screen is average.,57.267433936280554,0.9419799447059631,0.5531914893617023,0.5106382978723404,0.5998424639917695
"ഈ Kindle great ആണ്, perfect size ആണ്. navigate ചെയ്യാൻ easy ആണ്. family വേണ്ടി ഞാൻ രണ്ട് കൂടി purchase ചെയ്തു.","This kindle is great, perfect size. Easy to navigate. I even purchased two more for family","This Kindle is great, the perfect size. Easy to navigate. I purchased two more for the family.",79.1061757368926,0.9737086296081543,0.9090909090909091,0.9090909090909091,0.8963477366255146
"Setup breeze ആയിരുന്നു. Lights, temperature, music voice commands വഴി control ചെയ്യാൻ കഴിയുന്നത് life changing ആണ്.","It was a breeze to set up, a life changer in some aspects from being control lights, temperature, music via voice commands..","The set up was a breeze. Having the ability to control lights, temperature, music and voice commands is a life changing experience.",61.41434513844576,0.9332648515701294,0.6363636363636364,0.45454545454545453,0.6310220920947565
"എന്റെ grandkids ഈ tablet love ചെയ്യുന്നു, easy to use, navigate. Best Buy difference refund ചെയ്തു, awesome.",My grandkids love this tablet. Very easy to use and navigate through. Best Buy was awesome because after we bought the tablets (3) they were on sale at another store and Best Buy refunded the difference.,My grandkids love this tablet. Easy to use and navigate. Best Buy refunded the difference. Awesome.,47.701189285474406,0.9425967335700989,0.6153846153846153,0.5769230769230769,0.46247569946378597
"music play, news, sports scores, trivia questions answer എല്ലാം great ആയി ചെയ്യുന്നു.","Does a great job of playing music, getting news,reporting sports scores and answering trivia questions.","Playing music, news, sports scores, trivia questions and answers all great.",54.21333130416368,0.9122646450996399,0.6666666666666666,0.5185185185185185,0.5829674874339887
"ഈ tablet പല കാരണങ്ങളാൽ love ചെയ്യുന്നു. expandable memory slot 128 MB SD card music use ചെയ്യാം. family മുഴുവൻ Netflix use ചെയ്യാം, kids ന് perfect ആണ്",I love this tablet for alot of reasons..Expandable memory slot of up to 128 mb SD card for music in the car an anywhere..Netflix for every1 in the family.Perfect for the 3 year olds phonics an movie time..,Love this tablet for so many reasons. The expandable memory slot allows you to use 128 MB SD card for music. The whole family can use Netflix and this is perfect for kids.,45.650601095455364,0.9090442657470703,0.5675675675675675,0.5135135135135135,0.35932496414608756
"ഞാൻ order ചെയ്തു, expected ക്കാൾ early എത്തി, works beautiful ആണ്, purchase ൽ totally happy ആണ്",I ordered this and actually came in earlier than predicted and it works beautiful! I'm totally happy with my purchase!!!,I ordered this and it came in a lot earlier than I expected. Works beautiful and I am totally happy with my purchase.,66.57993975883845,0.9554004073143005,0.8181818181818182,0.7272727272727272,0.6749999999999999
"internet connect ചെയ്യാൻ hard ആണ്, apps load ചെയ്യുന്നത് extremely slow ആണ്, Apple പോലെ free apps ഇല്ല, protection ആണ് only liked feature.",Hard to connect to the internet. Extremely slow to load apps. Not many free apps like apple. The only thing I really like is the protection it offers.,"Hard to connect to the internet, loading apps extremely slow, no free apps like Apple, protection is the only feature I liked.",56.79502543144422,0.9424687027931213,0.7200000000000001,0.6,0.4913918858413854
"ഈ product love ചെയ്യുന്നു. ഇത് awesome device ആണ്, good price ൽ sell ചെയ്തതിന് നന്ദി",Love this product ! It is an awesome deviceThank you for selling this at a good price,Love this product. It's an awesome device. Thanks for selling at a good price.,69.94397034150913,0.9661946892738342,0.7741935483870969,0.7741935483870969,0.6321068875893437
"looks nice ആണ്, try ചെയ്യാൻ wait ചെയ്യുന്നു, tablet ന് great price ആണ്",Looks nice can't wait to try it out! Great price for a tablet.,Looks nice. Can't wait to try it out. Great price for a tablet.,84.6293274738031,0.9857145547866821,1.0,1.0,0.9279503105590062
kids ന് really good tablet ആണ്. kids ന് easy to use ആണ്,Really good tablet for kids. Easy for kids to used it.,Really good tablet for kids. Easy to use for kids.,79.46056163180712,0.9611399173736572,0.8571428571428572,0.761904761904762,0.9130060292850991
ഞാൻ എന്റെ Kindle Fire absolutely love ചെയ്യുന്നു. അതിൽ എല്ലാം ചെയ്യാം read watch videos play games listen music shop etc.,"I absolutely love my Kindle fire! I'm able to do everything on it; read, watch videos, play games, listen to music, shop, etc.","I absolutely love my kindle fire. I can do everything on it: read, watch videos, play games, listen to music, shop, etc.",81.82368080934408,0.9816271662712097,0.9130434782608695,0.9130434782608695,0.8476762343522186
"ഈ tablet daughter ന് വാങ്ങി, 5 days ഉള്ളിൽ screen blank ആയി. drop അല്ല, water ഇല്ല. apps download limited ആണ്, പല apps work ചെയ്യില്ല. recommend ചെയ്യില്ല","I purchased this tablet for my daughter and within 5 days after purchasing it, the screen went completely blank. It wasn't dropped and didn't get wet. It is also very limited to apps you can download on it. Many apps wouldn't work after being installed. I would NOT recommend buying this tablet.","I bought this tablet for my daughter and within 5 days the screen went blank. It's not a drop, it doesn't have water. The download of apps is limited and many of the apps don't work. I wouldn't recommend it.",44.441853853314015,0.9423509836196899,0.6464646464646464,0.48484848484848486,0.5414454431438126
ഈ product എന്റെ expectations ന് മുകളിലാണ്. video quality സംബന്ധിച്ച് issues ഒന്നുമില്ല,This product far exceeded my expectations. I've had no issues thus far in regards to video quality.,This product is way above my expectations. No issues whatsoever with video quality.,50.07152187716856,0.9514111280441284,0.5161290322580646,0.5161290322580646,0.49641025641025643
"daughter ന് വാങ്ങി, videos stream ചെയ്യാനും school work ചെയ്യാനും കഴിഞ്ഞു",I bought this gor my daughter she enjoyed that she was able to stream her videos and also do her school work.,Bought this for my daughter so she could stream videos and do her school work.,52.40318786883067,0.948646068572998,0.6486486486486486,0.6486486486486486,0.5543025446440416
"terrible 2s ഉള്ള എന്റെ child വേണ്ടി ഇത് വാങ്ങി. അവൻ tablet എറിഞ്ഞെങ്കിലും protective case കൊണ്ട് അത് survive ചെയ്തു. overall അവൻ enjoy ചെയ്യുന്നു. അല്പം slow ആണ്, പക്ഷേ most tablets നേക്കാൾ better ആണ്. camera great അല്ലെങ്കിലും toddler ന് good enough ആണ്. overall decent tablet ആണ്.",Purchased this for my child who's in his terrible 2s! As you can imagine he has thrown the tablet around but with the protective case the tablet has survived. Overall He's really enjoying it. It's a little slow and he can get impatient but it works a lot better than most tablets. It doesn't have the greatest camera but it's good enough for a toddler. Overall it's a very decent tablet for a child!,Bought this for my child who has terrible 2s. He threw the tablet but survived with a protective case. Overall he enjoys it. It's a little slow but better than most tablets. The camera isn't great but good enough for a toddler. Overall it's a decent tablet.,50.40540684069105,0.9475390911102295,0.6923076923076923,0.6307692307692307,0.47707091341143115
"responses well ആണ്, functionality increase ചെയ്യാൻ lots of skills add ചെയ്യാം.",Responses well and there are lots of skills to be added for increased function.,"Responses are well, lots of skills can be added to increase functionality.",56.18647680643952,0.9416427612304688,0.6923076923076924,0.5384615384615384,0.7254381058911261
expected പോലെ functions ചെയ്യുന്നു,Functions as expected,Does the functions it was supposed to do.,36.105898113587514,0.8793627619743347,0.18181818181818182,0.18181818181818182,0.13888888888888892
"excellent product ആണ്. എന്റെ grandson അത് love ചെയ്യുന്നു. fast, easy to use, കൂടാതെ challenging enough ആണ്, അവൻ learn ചെയ്യുന്നു.","Excellent product. My grandson loves it. Fast, easy to use and yet challenging enough that he is learning at the same time","Excellent product. My grandson loves it. Fast, easy to use and challenging enough for him to learn.",70.85676066519696,0.9648796319961548,0.6666666666666667,0.6666666666666667,0.6397867611894112
"എനിക്ക് previous Kindles ഉണ്ടായിരുന്നു, storage കുറയുമ്പോൾ പുതിയത് വാങ്ങി. ഇത് many uses ന് ഉപയോഗിക്കാം",I'VE had other kindles and when my current ones storage became low I knew I wanted to purchase another one. It can be used for a variety of uses.,I had previous Kindles and when the storage was getting shorter I bought a new one. This one can be used for so many uses.,36.280705281901014,0.9332137703895569,0.509090909090909,0.4727272727272728,0.4665787883780964
large display ഉപയോഗിക്കുന്നത് easy ആക്കുന്നു. വളരെ easy to use ആണ്,Large display makes it easy to use. Very easy to use.,The large display makes it easy to use. Very easy to use.,96.10045062639703,0.9895025491714478,0.9565217391304348,0.9565217391304348,0.9921405664212475
